iter,token,similarity,is_hold_out
476,to,0.9042785623908062,False
1628,et,0.9260990502429255,False
2375,Google,0.9108892882216357,False
2773,on,0.9038055493108234,False
3358,of,0.9029014193928285,False
5506,role,0.9029014193928285,False
7310,fungal,0.9051450533664159,False
7642,peritonitis,0.9051450533664159,False
8054,EGD,0.9164705895346511,False
8104,cholangitis,0.9051450533664159,False
8363,for,0.9029014193928285,False
10534,the,0.9164705895346511,False
10614,quickly,0.9256384697176167,False
12053,large,0.9256384697176167,False
12159,limited,0.9256384697176167,False
12302,</s>,0.9095998031064577,False
12901,and,0.9095998031064577,False
12979,is,0.9095998031064577,False
13296,includes,0.9095998031064577,False
14468,by,0.9095998031064577,False
14477,corresponds,0.9095998031064577,False
15678,from,0.9095998031064577,False
15750,small,0.9256384697176167,False
16008,in,0.9260990502429255,False
16450,many,0.9108892882216357,False
17047,beginning,0.9256384697176167,False
17079,important,0.9256384697176167,False
19024,data,0.921746934102525,False
20197,high,0.9256384697176167,False
24438,health,0.909134232212511,False
27407,well,0.9256384697176167,False
28787,intuitive,0.9256384697176167,False
29311,SARS,0.9164705895346511,False
30700,anesthesia,0.9164705895346511,False
30738,can,0.9042785623908062,False
30892,infection,0.9051450533664159,False
31598,summarized,0.9042785623908062,False
32270,few,0.9256384697176167,False
32400,brief,0.9256384697176167,False
35592,heterogenous,0.9256384697176167,False
36338,distinct,0.9256384697176167,False
37835,infected,0.9204311960243757,False
38105,sensitive,0.9256384697176167,False
39204,preparedness,0.921746934102525,False
40823,this,0.9164705895346511,False
40862,that,0.9355176992171435,False
41213,it,0.9108892882216357,False
43765,carboxyl,0.9240955667468129,False
47392,there,0.9108892882216357,False
48752,NO,0.9235854952778437,False
48823,screening,0.9027569384934896,False
49310,popular,0.9256384697176167,False
50169,effective,0.9256384697176167,False
52056,commonly,0.9256384697176167,False
52878,server,0.9029586021113721,False
53305,stable,0.9256384697176167,False
53695,online,0.9029586021113721,False
53714,scores,0.9029586021113721,False
56046,with,0.9255438265232147,False
56396,rare,0.9256384697176167,False
56689,common,0.9256384697176167,False
58276,controlling,0.9108892882216357,False
59072,information,0.909134232212511,False
60330,their,0.9164705895346511,False
61123,a,0.9355176992171435,False
62625,has,0.9267469168093749,False
62784,fast,0.9256384697176167,False
63683,Covid,0.9164705895346511,False
65194,containing,0.9095998031064577,False
66161,our,0.9108892882216357,False
66295,extracted,0.9095998031064577,False
67634,performance,0.921746934102525,False
67904,total,0.9255438265232147,False
68001,or,0.9051450533664159,False
68061,(>,0.921746934102525,False
68376,RNA,0.9051450533664159,False
69054,read,0.921746934102525,False
69087,obtained,0.9131426776903868,False
70991,thousands,0.9027569384934896,False
71332,either,0.9355176992171435,False
71336,early,0.9256384697176167,False
72750,paper,0.9025034422833638,False
73269,viral,0.9051450533664159,False
74518,2020,0.9243965005878011,False
78334,surgical,0.9355176992171435,False
80343,was,0.910791460454373,False
80531,close,0.9256384697176167,False
81499,medical,0.909134232212511,False
83516,phase,0.9067100062318236,False
88960,change,0.9099580794125033,False
89092,stenting,0.9099580794125033,False
89465,April,0.9243965005878011,False
92407,evidence,0.9003679374961298,False
94554,standard,0.921746934102525,False
96223,measure,0.9260990502429255,False
97769,26,0.9267469168093749,False
100416,end,0.9256384697176167,False
102354,multiple,0.9161104445943534,False
102780,eruptions,0.910791460454373,False
102821,lesion,0.910791460454373,False
103030,eruption,0.910791460454373,False
103038,along,0.910791460454373,False
103067,break,0.910791460454373,False
103556,complaint,0.9209977399717244,False
104975,historically,0.9355176992171435,False
109769,right,0.9256384697176167,False
110569,Except,0.9149839916689321,False
112622,pro,0.9256384697176167,False
112890,due,0.9260990502429255,False
112901,as,0.9260990502429255,False
113076,difficult,0.9256384697176167,False
113947,little,0.9256384697176167,False
113991,an,0.9355176992171435,False
114366,aggregate,0.9256384697176167,False
114844,but,0.9042785623908062,False
115059,different,0.9256384697176167,False
115104,wages,0.9119815930526224,False
122321,sample,0.9027569384934896,False
128707,coinfection,0.9051450533664159,False
129081,great,0.9240955667468129,False
130829,causes,0.9051450533664159,False
131358,severe,0.9256384697176167,False
131512,masks,0.929760148705404,False
133455,s,0.9056967668443325,False
134349,supportive,0.9108892882216357,False
137577,intervention,0.9260990502429255,False
141023,uncommon,0.9256384697176167,False
143498,only,0.9108892882216357,False
146623,mild,0.9256384697176167,False
147044,serious,0.9256384697176167,False
151294,after,0.921746934102525,False
152704,attention,0.9119815930526224,False
152771,good,0.9256384697176167,False
154165,3,0.921746934102525,False
154448,Europe,0.9230050145758045,False
154474,compounds,0.9235854952778437,False
155252,higher,0.9204311960243757,False
155545,substantially,0.9240955667468129,False
158069,",""",0.929760148705404,False
158559,illness,0.9051450533664159,False
158686,colonization,0.9051450533664159,False
159025,capabilities,0.9027569384934896,False
159334,similar,0.9355176992171435,False
160735,time,0.9161104445943534,False
161924,consists,0.9095998031064577,False
162025,combines,0.9095998031064577,False
163319,counterpart,0.9161104445943534,False
163687,version,0.9161104445943534,False
163708,logistic,0.9161104445943534,False
164746,infections,0.9051450533664159,False
164790,plasma,0.9067100062318236,False
165238,vector,0.9051450533664159,False
168321,preventive,0.921746934102525,False
169420,strong,0.9256384697176167,False
171606,aerosol,0.9164705895346511,False
172511,low,0.9256384697176167,False
173269,were,0.9038055493108234,False
174573,virus,0.9164705895346511,False
174832,4,0.9119815930526224,False
183758,agudo,0.9361690101805449,False
184580,tipo,0.9361690101805449,False
189801,Fig,0.9116840806956125,False
190255,should,0.9042785623908062,False
191016,across,0.9092296145109959,False
194954,tool,0.921746934102525,False
194983,informative,0.921746934102525,False
197014,mucosal,0.910791460454373,False
197112,countries,0.9204311960243757,False
197781,providing,0.9095998031064577,False
198116,9,0.9095998031064577,False
198128,11,0.9095998031064577,False
198136,demonstrate,0.9095998031064577,False
198166,will,0.9095998031064577,False
198585,where,0.9095998031064577,False
200534,using,0.9095998031064577,False
201213,i,0.9042785623908062,False
201499,COVID,0.9095998031064577,False
201566,which,0.9095998031064577,False
201601,D,0.9095998031064577,False
202052,feature,0.921746934102525,False
204432,entity,0.9161104445943534,False
204851,pneumonia,0.9051450533664159,False
205639,diseases,0.910791460454373,False
205827,reported,0.9260990502429255,False
208640,regarding,0.921746934102525,False
208826,need,0.9042785623908062,False
208975,personal,0.921746934102525,False
212407,stepwise,0.9164705895346511,False
212809,governments,0.9108892882216357,False
216088,fine,0.9256384697176167,False
217900,whose,0.9042785623908062,False
218930,some,0.9240955667468129,False
219534,openly,0.9095998031064577,False
220680,framework,0.92327965963168,False
225328,more,0.9240955667468129,False
225604,setting,0.92327965963168,False
229365,March,0.9164705895346511,False
232390,laboratories,0.9027569384934896,False
233836,short,0.9256384697176167,False
234491,20th,0.9243965005878011,False
235285,visible,0.9256384697176167,False
236348,statistical,0.921746934102525,False
236650,atypical,0.9256384697176167,False
239515,published,0.9088163711278439,False
241203,efficient,0.9256384697176167,False
242697,additional,0.9240955667468129,False
246530,these,0.9164705895346511,False
247882,cost,0.9260990502429255,False
249822,250,0.9204311960243757,False
249962,identifier,0.9095998031064577,False
258266,careful,0.9256384697176167,False
262823,one,0.9240955667468129,False
266760,against,0.9095998031064577,False
266852,2,0.9095998031064577,False
267401,each,0.9095998031064577,False
267748,strengths,0.921746934102525,False
268602,suitable,0.9256384697176167,False
271916,).,0.909757483417484,False
273598,The,0.909757483417484,False
274312,diagnostic,0.9027569384934896,False
274482,HT,0.9027569384934896,False
276569,when,0.9027569384934896,False
276645,automation,0.9027569384934896,False
276867,workflows,0.9027569384934896,False
276932,minimise,0.9027569384934896,False
278412,not,0.9240955667468129,False
279112,system,0.9092296145109959,False
279219,antiviral,0.9027569384934896,False
280390,whole,0.9067100062318236,False
280462,efficacy,0.9355176992171435,False
280465,blood,0.9067100062318236,False
281471,donors,0.9067100062318236,False
282446,observation,0.9003679374961298,False
283081,humoral,0.921746934102525,False
283099,stage,0.9067100062318236,False
283266,could,0.9260990502429255,False
283673,promising,0.9256384697176167,False
285079,free,0.9164705895346511,False
285946,known,0.9042785623908062,False
289103,substantial,0.9256384697176167,False
290919,useful,0.9256384697176167,False
293261,offers,0.9095998031064577,False
295886,superinfection,0.9051450533664159,False
295979,Thymosin,0.921746934102525,False
296911,six,0.9108892882216357,False
297735,minimum,0.9256384697176167,False
298119,up,0.9240955667468129,False
298195,likely,0.9256384697176167,False
299834,possible,0.9256384697176167,False
304290,facemasks,0.929760148705404,False
307475,deep,0.9256384697176167,False
308062,into,0.9406659241408327,False
308378,recent,0.9256384697176167,False
308697,28,0.9095998031064577,False
315167,point,0.921746934102525,False
315642,estimate,0.921746934102525,False
317648,lymphocytopenia,0.9355176992171435,False
317879,CT,0.9355176992171435,False
318506,sequences,0.9255438265232147,False
330514,14,0.9029014193928285,False
332556,dangerous,0.9256384697176167,False
335968,fact,0.921746934102525,False
336486,any,0.9355176992171435,False
336772,no,0.9108892882216357,False
338228,nucleic,0.9051450533664159,False
339042,late,0.9256384697176167,False
345126,Figure,0.9116840806956125,False
346507,unstable,0.9256384697176167,False
352236,several,0.9261997997336705,False
355908,gradients,0.9161104445943534,False
355975,score,0.9029014193928285,False
359978,<unk>,0.9267469168093749,False
360134,simulation,0.929760148705404,False
360335,Assessment,0.929760148705404,False
363987,observations,0.9003679374961298,False
366240,quantities,0.9161104445943534,False
367374,attractive,0.9256384697176167,False
370000,establishing,0.9355176992171435,False
374128,far,0.9256384697176167,False
376314,critical,0.9256384697176167,False
378143,flexible,0.9256384697176167,False
378198,clear,0.9256384697176167,False
379444,rash,0.910791460454373,False
379504,admission,0.9164705895346511,False
382012,sera,0.9067100062318236,False
387142,available,0.9108892882216357,False
387508,antibody,0.921746934102525,False
389270,also,0.9149839916689321,False
389767,are,0.9149839916689321,False
389843,differently,0.9097283957854398,False
391117,GLM,0.9149839916689321,False
391384,Variable,0.9029014193928285,False
391386,55,0.9029014193928285,False
391535,VI,0.9029014193928285,False
391627,57,0.9029014193928285,False
392935,although,0.9108892882216357,False
395340,90,0.9108892882216357,False
404713,being,0.9042785623908062,False
404829,times,0.9164705895346511,False
407275,even,0.9029014193928285,False
408273,52,0.9095998031064577,False
408353,algorithm,0.9260990502429255,False
409660,supervised,0.921746934102525,False
410299,Table,0.9095998031064577,False
410419,imaging,0.921746934102525,False
410914,ensemble,0.921746934102525,False
411166,208,0.9095998031064577,False
411228,130,0.9095998031064577,False
411629,all,0.9095998031064577,False
417377,estimation,0.921746934102525,False
418931,0,0.9260990502429255,False
421836,stricter,0.9355176992171435,False
422352,they,0.9095998031064577,False
429275,slow,0.9256384697176167,False
429372,medication,0.909134232212511,False
429523,56,0.909134232212511,False
436325,procedures,0.929760148705404,False
438019,spread,0.9068898325973677,False
438064,through,0.9068898325973677,False
438126,increasing,0.9068898325973677,False
438687,include,0.9068898325973677,False
439030,including,0.9068898325973677,False
439251,such,0.9068898325973677,False
440335,remains,0.9068898325973677,False
441384,EK1C4,0.9068898325973677,False
441851,6,0.9204311960243757,False
442988,plays,0.9068898325973677,False
444961,assay,0.9260990502429255,False
445541,BL21,0.9072792423723468,False
446420,coefficient,0.9260990502429255,False
447552,may,0.9260990502429255,False
454716,code,0.9092296145109959,False
456244,58,0.9166489877351931,False
459847,33,0.9166489877351931,False
461315,All,0.9256384697176167,False
466414,e,0.9095998031064577,False
466761,Day,0.9056967668443325,False
467013,seen,0.9260990502429255,False
474915,slightly,0.9256384697176167,False
475441,hard,0.9256384697176167,False
475699,three,0.9240955667468129,False
478333,Chinese,0.9230050145758045,False
479088,indices,0.9027958423479245,False
480000,ineffective,0.9256384697176167,False
483419,1,0.9042785623908062,False
483505,index,0.9027958423479245,False
484006,level,0.9027958423479245,False
485557,based,0.9260990502429255,False
488649,compared,0.9260990502429255,False
489479,culture,0.9051450533664159,False
490935,incision,0.910791460454373,False
492011,risk,0.921746934102525,False
496744,half,0.9240955667468129,False
497804,especially,0.9029014193928285,False
503783,stringent,0.9256384697176167,False
503918,heavy,0.9256384697176167,False
504334,ill,0.9256384697176167,False
505571,prominent,0.9256384697176167,False
511300,serum,0.9067100062318236,False
513040,essential,0.9256384697176167,False
516968,protection,0.921746934102525,False
521483,8,0.9042785623908062,False
525291,R,0.9108892882216357,False
526538,than,0.9095998031064577,False
530034,wide,0.9256384697176167,False
531976,at,0.9095998031064577,False
536176,nurses,0.9209977399717244,False
536384,worried,0.9256384697176167,False
536425,".""",0.9260990502429255,False
536989,themselves,0.9097283957854398,False
538066,cognitive,0.9097283957854398,False
538093,sleep,0.9097283957854398,False
542759,estimates,0.921746934102525,False
545048,approaches,0.9355176992171435,False
546250,strategy,0.9260990502429255,False
552424,tree,0.9207897692964218,False
557874,progressive,0.9256384697176167,False
560192,device,0.909134232212511,False
560714,191,0.9256384697176167,False
560946,reliable,0.9256384697176167,False
561140,280,0.9256384697176167,False
563940,observed,0.9097283957854398,False
564390,incomplete,0.9256384697176167,False
566444,other,0.9240955667468129,False
572100,000,0.9173271586670552,False
573193,dependent,0.9256384697176167,False
573252,occurs,0.9260990502429255,False
574351,slowly,0.9256384697176167,False
580629,format,0.9027569384934896,False
588313,measurements,0.9240955667468129,False
589152,statistics,0.921746934102525,False
590779,extra,0.9119815930526224,False
591406,physicians,0.9209977399717244,False
594897,basic,0.9256384697176167,False
596561,consistently,0.921746934102525,False
596969,sub,0.921746934102525,False
604791,events,0.9161104445943534,False
604944,interesting,0.9256384697176167,False
615159,distant,0.9256384697176167,False
616040,extended,0.940367219816432,False
616380,platforms,0.909134232212511,False
625215,periods,0.9161104445943534,False
626065,strict,0.9256384697176167,False
632346,antibiotic,0.9164705895346511,False
634609,examinations,0.910791460454373,False
634645,individual,0.9159670893860967,False
636239,easier,0.9355176992171435,False
636956,shifted,0.9095998031064577,False
637706,valuable,0.9256384697176167,False
640057,pathogens,0.9051450533664159,False
640543,required,0.9042785623908062,False
641262,principle,0.9207897692964218,False
643412,expression,0.9095302329052856,False
643419,destruction,0.9051450533664159,False
643641,weak,0.9256384697176167,False
648461,various,0.9355176992171435,False
649735,hydrophobic,0.9256384697176167,False
651347,case,0.9256384697176167,False
651416,computational,0.9108892882216357,False
652261,enzyme,0.9051450533664159,False
652948,features,0.9207897692964218,False
654965,approach,0.921746934102525,False
655886,multifaceted,0.921746934102525,False
659589,producing,0.9095302329052856,False
665422,roughly,0.9256384697176167,False
665832,two,0.9240955667468129,False
666166,passengers,0.9119815930526224,False
666767,precise,0.9256384697176167,False
667219,rough,0.9256384697176167,False
669340,complaints,0.9209977399717244,False
670612,highlights,0.9260990502429255,False
675345,sensor,0.909134232212511,False
678304,first,0.9256384697176167,False
680421,supported,0.9042785623908062,False
681343,confined,0.9108892882216357,False
684827,helpful,0.9256384697176167,False
689710,constitute,0.9042785623908062,False
692627,might,0.9042785623908062,False
694610,attachment,0.9042785623908062,False
695088,pathogenic,0.9256384697176167,False
696704,proinflammatory,0.921746934102525,False
699315,like,0.9095302329052856,False
701335,filter,0.9051450533664159,False
701370,efficiency,0.9051450533664159,False
701846,part,0.9230050145758045,False
703040,VV,0.9164705895346511,False
707763,des,0.9029014193928285,False
710199,ear,0.910791460454373,False
710948,had,0.910791460454373,False
710992,contact,0.910791460454373,False
711399,robust,0.9256384697176167,False
716530,lymph,0.910791460454373,False
716917,method,0.9027569384934896,False
717463,results,0.9092296145109959,False
717923,rRT,0.9164705895346511,False
719186,fluorescent,0.9235854952778437,False
719363,molecules,0.9235854952778437,False
719809,serological,0.9108892882216357,False
720918,reporting,0.909134232212511,False
729725,transcriptome,0.9027569384934896,False
729788,next,0.9027569384934896,False
729980,we,0.9095998031064577,False
736047,"),",0.9095998031064577,False
739722,appropriate,0.9355176992171435,False
740798,costly,0.9256384697176167,False
747871,most,0.9108892882216357,False
749339,potential,0.9355176992171435,False
750722,shortly,0.9256384697176167,False
755299,further,0.9240955667468129,False
756470,que,0.9026441536109818,False
757666,en,0.9026441536109818,False
757846,los,0.9026441536109818,False
759405,patients,0.9204311960243757,False
759638,adaptive,0.921746934102525,False
762139,transmission,0.9051450533664159,False
763325,program,0.921746934102525,False
763961,optimize,0.9042785623908062,False
765280,numerous,0.9256384697176167,False
766429,Strategic,0.921746934102525,False
774264,reports,0.9003679374961298,False
777243,herd,0.9240955667468129,False
781172,sampling,0.9029014193928285,False
781183,distribution,0.9161104445943534,False
782550,shows,0.909757483417484,False
789682,rapidly,0.9256384697176167,False
791057,di,0.9256384697176167,False
791218,crucial,0.9256384697176167,False
791436,harmful,0.9256384697176167,False
792738,much,0.9256384697176167,False
795698,near,0.9256384697176167,False
801821,accurate,0.9256384697176167,False
812343,Correlation,0.909757483417484,False
812998,GGO,0.9293551650890888,False
816841,superinfections,0.9051450533664159,False
818047,simply,0.9256384697176167,False
821622,support,0.9240955667468129,False
825803,heterogeneous,0.9256384697176167,False
827884,inference,0.9164705895346511,False
831059,simple,0.9256384697176167,False
834920,light,0.9027569384934896,False
836288,detail,0.9207897692964218,False
844415,trajectory,0.9161104445943534,False
848904,inflammation,0.9164705895346511,False
849660,pharmacokinetic,0.921746934102525,False
850043,clinical,0.921746934102525,False
850124,analysis,0.921746934102525,False
852938,dysfunctions,0.9235854952778437,False
853612,analytical,0.921746934102525,False
853727,without,0.9042785623908062,False
853926,electrophoresis,0.921746934102525,False
854837,7,0.9082771647377479,False
855250,consultations,0.909134232212511,False
865253,immunosuppressive,0.9097283957854398,False
865730,continuing,0.9355176992171435,False
867802,exposure,0.910791460454373,False
868575,grim,0.9256384697176167,False
870430,reluctant,0.9256384697176167,False
871795,confirmed,0.9029014193928285,False
872124,rapid,0.9256384697176167,False
872480,Bolivia,0.9095998031064577,False
872755,below,0.9095998031064577,False
873701,contains,0.9095998031064577,False
874288,highly,0.9256384697176167,False
874757,taking,0.9095998031064577,False
877759,appears,0.9260990502429255,False
885710,varied,0.9256384697176167,False
886862,nature,0.9003679374961298,False
887257,el,0.9026441536109818,False
887583,una,0.9026441536109818,False
888481,de,0.9028877272873782,False
888542,probablemente,0.9028877272873782,False
888564,un,0.9026441536109818,False
890009,Italy,0.9108892882216357,False
892975,gland,0.910791460454373,False
895238,ECMO,0.9164705895346511,False
900940,basal,0.9162948793664943,False
900978,supplemented,0.9162948793664943,False
901389,crowded,0.9256384697176167,False
901611,safe,0.9256384697176167,False
902333,who,0.9355176992171435,False
905858,rigorous,0.9256384697176167,False
907892,accurately,0.9256384697176167,False
916748,10,0.9267469168093749,False
917154,institutional,0.9097283957854398,False
918580,implementation,0.921746934102525,False
918739,per,0.9166489877351931,False
920399,basis,0.921746934102525,False
920853,surveillance,0.921746934102525,False
922596,specific,0.9256384697176167,False
922831,laboratory,0.909134232212511,False
923337,patient,0.9159670893860967,False
924635,systems,0.909134232212511,False
930746,shaped,0.9256384697176167,False
930931,vigorous,0.9256384697176167,False
931162,significantly,0.9256384697176167,False
931425,towards,0.9042785623908062,False
931671,intense,0.9256384697176167,False
932873,long,0.9256384697176167,False
933006,potent,0.9256384697176167,False
935948,challenging,0.9256384697176167,False
936601,between,0.9204311960243757,False
941318,County,0.9056967668443325,False
942415,cautious,0.9256384697176167,False
943480,proactive,0.9240955667468129,False
943991,updating,0.9355176992171435,False
945565,University,0.9056967668443325,False
955088,297,0.9256384697176167,False
961301,media,0.909134232212511,False
962488,investigator,0.9209977399717244,False
963928,value,0.9240955667468129,False
964337,supply,0.921746934102525,False
965482,unwell,0.9256384697176167,False
966765,unlikely,0.9256384697176167,False
968871,lower,0.9256384697176167,False
968959,R0,0.9355176992171435,False
969143,immunological,0.921746934102525,False
969796,conservation,0.9355176992171435,False
975958,probability,0.9161104445943534,False
976883,reasonable,0.9256384697176167,False
979262,general,0.9256384697176167,False
983711,telemedicine,0.921746934102525,False
984537,smart,0.9240955667468129,False
1002325,carrier,0.9067100062318236,False
1009131,cold,0.9025034422833638,False
1011828,co,0.9051450533664159,False
1015360,17,0.9256384697176167,False
1019771,respiratory,0.9230050145758045,False
1020374,filters,0.9051450533664159,False
1029571,AlexNet,0.9095998031064577,False
1029611,misleading,0.9256384697176167,False
1029794,report,0.9095998031064577,False
1029956,16,0.9095998031064577,False
1030234,made,0.9095998031064577,False
1030269,created,0.9095998031064577,False
1030350,used,0.9095998031064577,False
1030357,new,0.9240955667468129,False
1030541,recognition,0.9095998031064577,False
1031680,among,0.9095998031064577,False
1031873,cannot,0.9095998031064577,False
1031889,capable,0.9256384697176167,False
1031957,seem,0.9095998031064577,False
1032142,very,0.9095998031064577,False
1032238,both,0.9095998031064577,False
1032383,classification,0.9095998031064577,False
1033589,certain,0.9164705895346511,False
1036555,GGOs,0.9293551650890888,False
1039972,taken,0.9042785623908062,False
1040008,give,0.9042785623908062,False
1040045,do,0.9042785623908062,False
1040485,view,0.9256384697176167,False
1042728,significant,0.9256384697176167,False
1042783,care,0.9097283957854398,False
1042970,specification,0.921746934102525,False
1044967,severely,0.9256384697176167,False
1045365,given,0.9029014193928285,False
1047261,rarely,0.9256384697176167,False
1047425,be,0.9042785623908062,False
1048111,remote,0.9256384697176167,False
1050761,policies,0.921746934102525,False
1051452,);,0.909134232212511,False
1064859,KSA,0.9108892882216357,False
1076875,separating,0.9204311960243757,False
1084793,day,0.9243965005878011,False
1092419,questionnaire,0.909134232212511,False
1093228,To,0.9116840806956125,False
1094286,products,0.909134232212511,False
1095278,have,0.9068898325973677,False
1098924,beneficial,0.9256384697176167,False
1105468,sodium,0.921746934102525,False
1106329,community,0.929760148705404,False
1106372,Societies,0.929760148705404,False
1106881,stratifying,0.9355176992171435,False
1110004,entre,0.9012595571103276,False
1110356,mayor,0.9026441536109818,False
1122243,must,0.9029014193928285,False
1134491,particular,0.9256384697176167,False
1139884,discussed,0.9095998031064577,False
1140932,random,0.9161104445943534,False
1141010,variables,0.9161104445943534,False
1142943,15,0.9095998031064577,False
1143653,during,0.9029014193928285,False
1144962,mentioned,0.9260990502429255,False
1151055,levels,0.9029014193928285,False
1151095,relative,0.9029014193928285,False
1152763,innovative,0.9256384697176167,False
1154544,briefly,0.9256384697176167,False
1155186,effectively,0.9256384697176167,False
1155226,tight,0.9256384697176167,False
1156441,momentum,0.9293551650890888,False
1157170,lockdown,0.9164705895346511,False
1157443,In,0.9042785623908062,False
1158524,populated,0.9256384697176167,False
1160449,human,0.9067100062318236,False
1165506,days,0.9164705895346511,False
1170652,necessary,0.9256384697176167,False
1174218,residues,0.9255438265232147,False
1175259,Distribution,0.909757483417484,False
1176716,already,0.9095998031064577,False
1197609,however,0.9042785623908062,False
1198711,thoroughly,0.9256384697176167,False
1201374,parameter,0.921746934102525,False
1201534,smoothly,0.9256384697176167,False
1202918,longer,0.9261997997336705,False
1210751,plan,0.921746934102525,False
1213468,perturbation,0.9355176992171435,False
1219159,better,0.9355176992171435,False
1220219,cap,0.929760148705404,False
1220541,contamination,0.910791460454373,False
1220612,surfaces,0.910791460454373,False
1228105,onset,0.9256384697176167,False
1235904,set,0.940367219816432,False
1236575,decreases,0.9260990502429255,False
1236810,imposing,0.940367219816432,False
1237139,offered,0.9260990502429255,False
1240638,24,0.9082771647377479,False
1242464,anti,0.9051450533664159,False
1244808,news,0.909134232212511,False
1247316,vital,0.9256384697176167,False
1248696,namely,0.9042785623908062,False
1255439,oxygen,0.9164705895346511,False
1256044,carefully,0.9256384697176167,False
1259918,expert,0.9355176992171435,False
1266451,con,0.9012595571103276,False
1267435,interacciones,0.9026441536109818,False
1267436,significativas,0.9012595571103276,False
1268271,posibles,0.9012595571103276,False
1269270,importantes,0.9012595571103276,False
1269851,December,0.9164705895346511,False
1270406,phases,0.9164705895346511,False
1276373,Î¸,0.9260990502429255,False
1276378,rate,0.9260990502429255,False
1276540,increases,0.9260990502429255,False
1279287,clearly,0.9256384697176167,False
1280497,achieved,0.9260990502429255,False
1282440,his,0.9164705895346511,False
1285019,area,0.910791460454373,False
1288563,chart,0.909134232212511,False
1289661,desquamation,0.910791460454373,False
1291402,sequencing,0.9027569384934896,False
1311089,resources,0.9355176992171435,False
1311570,E,0.9164705895346511,False
1313112,contagious,0.9256384697176167,False
1328316,applied,0.9042785623908062,False
1329231,designed,0.9042785623908062,False
1329378,updates,0.9092296145109959,False
1329863,recently,0.9256384697176167,False
1333352,usually,0.9095998031064577,False
1334083,represent,0.9095998031064577,False
1334535,belongs,0.9095998031064577,False
1334663,samples,0.9095998031064577,False
1350772,second,0.9095998031064577,False
1352410,predictions,0.921746934102525,False
1354419,CAP,0.9051450533664159,False
1354646,sepsis,0.9051450533664159,False
1357764,")""",0.9088163711278439,False
1361858,been,0.9068898325973677,False
1361866,NL63,0.9068898325973677,False
1361869,229E,0.9068898325973677,False
1361875,OC43,0.9068898325973677,False
1361877,HKU1,0.9068898325973677,False
1364168,research,0.9406659241408327,False
1373753,insensitive,0.9256384697176167,False
1374723,active,0.9256384697176167,False
1377783,sick,0.9256384697176167,False
1379802,consequently,0.9051362748066988,False
1380763,emotional,0.9256384697176167,False
1383977,scarce,0.9256384697176167,False
1384385,urine,0.9116840806956125,False
1388210,budding,0.9164705895346511,False
1388912,(%),0.9260990502429255,False
1393892,insights,0.921746934102525,False
1393955,concerning,0.9355176992171435,False
1394771,followed,0.9038055493108234,False
1397610,grateful,0.9256384697176167,False
1401800,peculiar,0.9256384697176167,False
1406576,experience,0.9003679374961298,False
1411621,mechanisms,0.9209977399717244,False
1414738,strongly,0.9256384697176167,False
